mean_acc_A,model,params,stdev_acc_A
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.0
0.5,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.0
0.4993217552152914,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.0020304479909199285
0.4993217552152914,SVCpoly,"{'classifier__C': 0.0001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.0020304479909199285
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.0
0.5008653467942835,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.0025905715746219714
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.0
0.4981542078400194,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.007072998299419236
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.0
0.4993217552152914,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.0020304479909199285
0.4993217552152914,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 4, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.0020304479909199285
0.5078088232249695,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.0072055329075164385
0.5095802308971589,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.009134419273296555
0.500867186978854,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.002618184498271019
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.0
0.5,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.0
0.5008653467942835,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.0025905715746219714
0.5008653467942835,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0025905715746219714
0.5008653467942835,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0025905715746219714
0.500867186978854,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.002618184498271019
0.500867186978854,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.002618184498271019
0.500867186978854,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.002618184498271019
0.500867186978854,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.002618184498271019
0.500867186978854,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.002618184498271019
0.5003760442037202,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.004908243097216726
0.4995088572248662,SVCpoly,"{'classifier__C': 0.001, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.004047732080521187
0.5026670220876542,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.013301126141170298
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 12}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 17}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 22}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 27}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 32}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 37}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 42}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 47}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 52}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 57}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 62}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 67}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 72}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 77}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 82}",0.0
0.5,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 87}",0.0
0.5625858366837437,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 2}",0.017422824730410673
0.5515342175214103,SVCpoly,"{'classifier__C': 0.01, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly', 'selecter__k': 7}",0.0254511973856644
